Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
13/01/2020,1578875687,192.168.10.153,51250,192.168.2.10,80,tcp,http,0.003423,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,9407,5.462624003,2568,1.746005727,3357,1.180229215,329,0.116400172,84336,7.283421174,12.3,8.149233093,0,0,12.3,8.149233093,692,0.038418745,911712.8,3225.017606,0.8,0.4,1353.4,234.3553712,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578540844,192.168.2.199,42239,192.168.2.10,80,tcp,http,0.006806,305,347,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,625,4,563,FALSE,1840,10,1469.291801,270349.6914,0.6,0.4,0.505434783,0.494565217,8308,5.056460818,5196,3.476786447,3591,1.611498992,75,0.114564392,82.83,9.059637962,3.3,0.458257569,0.1,0.3,3.2,0.4,1234,0.012806248,914145.6,2383.230883,1,0.632455532,1856.2,486.5741054,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
20/01/2020,1579492335,10.0.1.5,46294,131.236.3.92,53,udp,dns,0.000004,112,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,168,0,0,TRUE,280,2,500000,70000000,1,0,1,0,15861,8.066035519,3987,4.221180048,4106,1.809525905,152,0.124161186,75896,10.63910635,6297,7.525282785,0.3,0.640312424,5997,7.484522764,516,0.057827329,900805.2,12618.15226,1.8,1.077032961,1548.4,181.6894053,0,0,1,1,1,1,0,1,Normal,Normal,Normal
10/01/2020,1578622824,192.168.2.196,49530,192.168.2.10,1880,tcp,websocket,9.680193,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,9111,8.808692809,2852,2.28196319,4019,2.21042281,4046,7.260989189,79.97,15.31619404,16.8,14.743134,6,7.655063684,10.8,14.6342065,931,7,914633.2,1505.51631,0.6,0.489897949,1470.8,349.4228956,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578540872,192.168.2.199,53379,192.168.2.10,1880,tcp,websocket,0.011824,238,276,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,558,5,544,FALSE,1616,11,930.3112314,136671.1773,0.545454545,0.454545455,0.492574257,0.507425743,17377,10.78957001,8394,5.371979523,6964,2.008736917,204,0.37614359,67062,16.00622179,4.3,2.002498439,0.6,0.916515139,3.7,1.187434209,1557,0.023259407,916138,1864.473116,15.5,5.123475383,2515.6,373.3837704,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
15/01/2020,1579041271,192.168.2.199,52002,192.168.2.10,80,tcp,http,0.211486,135,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,455,5,578,FALSE,1478,11,52.0128992,6988.642274,0.545454545,0.454545455,0.399188092,0.600811908,9732,4.592634974,8242,2.850374712,6224,1.459576651,307,0.358302944,75494,7.757618449,25827,26.89901784,17424,18.93573299,8403,13.26815892,1647,0.050209561,918959.6,1914.44651,0.9,0.538516481,2676.4,483.9799996,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
5/02/2020,1580871795,192.168.2.10,41406,192.168.10.150,1883,tcp,mqtt,0.000382,-,-,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6971,10.67167695,3571,2.64670531,3347,1.152371902,251,0.276602603,85859,12.15536462,23565,15.15430714,13874,15.1547644,9691,2.970408894,1.39,0.06,912059.6,4558.069223,1199,0.872014335,1476.92,327.6306115,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
12/12/2019,1576101390,192.168.2.15,49608,192.168.2.10,1880,tcp,websocket,0.159059,641,175,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,893,5,387,TRUE,2096,11,69.15672801,13177.50017,0.545454545,0.454545455,0.731870229,0.268129771,10506,11.11431797,1906,1.578190103,3217,1.654751039,632,0.793080072,83735,13.90328037,21.5,22.14158983,17.8,22.37766744,3.7,1.55241747,1321,77,916203.2,2315.077398,999,0.632462647,1579992,483.617155,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578525892,172.24.1.33,45202,172.24.1.1,5683,udp,coap,0.011474,44,129,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,100,2,185,FALSE,458,4,348.6142583,39916.33258,0.5,0.5,0.31441048,0.68558952,5788,5.260415953,2051,1.002770662,2657,1.575189195,582,0.449595374,88922,6.823328806,15.2,14.99199787,5.4,15.2131522,9.8,1.4,446,0.223794549,918297.6,1696.902779,1,0.632455532,1700,258.0224796,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
22/02/2020,1582344521,127.0.0.1,58961,127.0.0.1,53,udp,dns,0.000774,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,10335.91731,1095607235,0.5,0.5,0.5,0.5,2485,2.723458279,2047,1.377403717,2179,0.783600026,328,0.117029911,92.96,4.01333278,9.3,0.9,0,0,9.3,0.9,395,0.056789083,918180.4,874.986537,1,0.774596669,1262.8,275.7592428,0,0,0,0,0,0,0,0,Normal,Normal,Normal
20/01/2020,1579483853,10.0.1.5,40255,129.94.0.197,53,udp,dns,0.000044,112,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,168,0,0,TRUE,280,2,45454.54545,6363636364,1,0,1,0,784,0.398401807,1163,0.230523318,1392,0.45216811,0.43,0.227815715,96232,0.371612702,13.9,10.8853112,0,0,13.9,10.8853112,1629,0.106719258,915568.4,215.5213215,0.6,0.489897949,1056.7,68.7866993,0,0,0,0,0,0,0,0,Normal,Normal,Normal
27/02/2020,1582755334,192.168.2.10,55320,192.168.2.199,80,tcp,http,0.000591,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,4571,5.236757489,2207,1.921333131,2564,1.578456208,3491,9.724286555,87168,11.23353088,22.8,24.6121921,8.5,22.8834001,14.3,13.06942998,0.71,0.017320508,904044,5124.131146,3.1,3.806573262,1337.7,193.0425083,0,0,0,0,0,0,0,0,Exfiltration,Exfiltration,Attack
16/12/2019,1576459192,172.24.1.34,64169,172.24.1.1,53,udp,dns,0.000331,40,40,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,68,1,68,FALSE,216,2,6042.296073,652567.9758,0.5,0.5,0.5,0.5,3518,3.859237749,1741,0.957167175,1991,0.863613918,153,0.124983999,92597,5.07368515,4.5,4.5,0,0,4.5,4.5,786,0.326472051,915118.4,955.9266917,0.7,0.640312424,1498.9,290.6704147,0,0,0,0,0,0,0,0,Normal,Normal,Normal
8/01/2020,1578447634,192.168.2.199,36749,192.168.2.10,1031,tcp,other,0.000022,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,90909.09091,3818181818,0.5,0.5,0.523809524,0.476190476,7351,5.839625759,3613,2.952212899,2203,1.39789878,557,0.549873622,86276,8.840121266,23.6,24.33598159,18.1,22.36269215,5.5,6.232976817,359,0.019209373,913569.2,4031.973036,1.8,2.481934729,1251.1,288.8149754,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
11/02/2020,1581386435,192.168.10.155,46506,192.168.2.10,80,tcp,http,0.004473,608,313,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,928,4,529,FALSE,2378,10,2235.636038,531634.2499,0.6,0.4,0.645920942,0.354079058,10746,11.32884654,1573,1.062186895,2.26,1.232963909,152,0.124161186,85269,12.58986692,3.4,1.685229955,0.1,0.3,3.3,1.486606875,649,0.036455452,914676,4460.391732,0.2,0.6,1593.5,281.0883313,0,0,0,0,0,0,1,0,Normal,Normal,Normal
8/01/2020,1578449047,192.168.2.199,37581,192.168.2.10,106,tcp,other,0.000011,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,181818.1818,7636363636,0.5,0.5,0.523809524,0.476190476,5605,5.306771617,3082,1.328418609,2369,1.532471533,5209,9.980303052,83732,12.41451151,18.8,11.93984925,2.8,7.124605252,16,11.01816682,378,0.147091808,919213.6,2512.38099,1.8,2.227105745,1484.9,147.0812361,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
24/02/2020,1582504008,172.24.1.244,48614,172.24.1.1,5683,udp,coap,9.639295,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.207484054,239.0216297,1,0,1,0,28245,4.255538156,2524,1.335561305,11779,4.690263212,0.18,0.231170932,57272,8.05357908,16.7,12.72045597,13,12.74362586,3.7,1.417744688,2.13,0.18493242,921257.6,1602.285568,0,0,21007.9,4626.928235,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
24/02/2020,1582503760,172.24.1.244,36378,172.24.1.1,5683,udp,coap,0.580903,562,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,1,100,FALSE,1324,2,3.442915599,2279.210126,0.5,0.5,0.870090634,0.129909366,25431,5.953923832,2.71,2.313598928,10.77,1.893351526,977,1.960831711,60112,9.518914644,6.9,6.106553856,1.8,1.989974874,5.1,6.31585307,1664,0.026153394,911692.8,6407.798698,0,0,15836.5,1312.292365,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
17/01/2020,1579224128,127.0.0.1,43000,127.0.0.1,1880,tcp,websocket,8.649429,708,2579,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7,1080,6,2899,FALSE,7266,13,1.502989388,840.0554534,0.538461538,0.461538462,0.246077622,0.753922378,3438,5.101822812,3162,2.477388948,1725,0.893277672,2625,7.056673792,89054,8.451381189,3.9,1.757839583,0.1,0.3,3.8,1.777638883,0.37,0.052915026,915335.2,2016.209354,0.6,0.489897949,1294.4,167.4474246,0,0,0,0,0,0,1,0,Normal,Normal,Normal
19/02/2020,1582074903,192.168.2.196,52492,192.168.2.10,1880,tcp,websocket,29.014303,-,-,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,3463,5.503266394,2335,1.599007505,1955,0.898100774,2442,6.567981121,89805,8.955485749,18.2,12.48038461,8.6,10.2,9.6,2.939387691,1,0,917748.4,1652.68988,2,2.529822128,1448.1,281.0336101,0,0,0,0,0,0,1,0,Normal,Normal,Normal
22/01/2020,1579653721,172.24.1.80,6147,172.24.1.1,53,udp,dns,0.000137,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,14598.54015,1489051095,0.5,0.5,0.5,0.5,9216,4.556918257,1747,1.434517689,2.49,0.896972686,561,0.371468707,85988,5.987742145,27.3,17.46453549,18.3,17.3726797,9,0.774596669,845,5,917646,1421.68379,5.4,2.332380758,2029.4,466.8807557,0,0,0,0,0,0,0,0,Normal,Normal,Normal
31/01/2020,1580449582,172.24.1.100,54344,172.24.1.1,5683,udp,coap,2.376792,27,99,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,83,2,155,FALSE,364,4,1.682940703,153.147604,0.5,0.5,0.302197802,0.697802198,8084,6.478322622,2031,1.31992765,2895,1.684774466,1.74,3.925024841,85248,9.416602147,6.3,6.1,0.2,0.4,6.1,6.187891402,628,0.019899749,912232.4,9184.211748,1.1,0.830662386,1418.9,379.0932471,0,0,0,0,0,0,1,0,Normal,Normal,Normal
27/02/2020,1582755629,10.0.1.5,43357,129.94.0.197,53,udp,dns,0.000036,78,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,134,0,0,TRUE,212,2,55555.55556,5888888889,1,0,1,0,5657,5.532012382,1784,1.046825678,4062,2.350803267,378,0.363890093,88121,8.213500411,10788,3.854464425,1388,3.839160846,9.4,1.20067481,1048,4,911670.4,663.2554862,10.3,10.92748827,1483.6,485.2694509,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576632592,127.0.0.1,42548,127.0.0.1,1880,tcp,websocket,34.214327,32329,3149456,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,162,40761,175,3158564,FALSE,6381110,337,9.849674962,186504.0338,0.480712166,0.519287834,0.01145412,0.98854588,6917,8.773417863,2607,1.928994816,2404,1.304340446,252,0.339140089,87822,9.880654634,14.9,12.77066952,7.9,10.94942921,7,3.464101615,986,0.316486967,916976,2588.19041,0.7,0.458257569,1378.6,364.3411039,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578540864,192.168.2.199,48137,192.168.2.10,80,tcp,http,0.02077,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8676,5.561566686,3875,2.04099608,3618,1.162349345,5126,10.14697807,78705,12.47822123,15.2,18.4921605,1.1,1.445683229,14.1,18.21784839,1363,129,915790,1403.259349,10.9,9.071383577,2029.6,401.6125496,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
15/02/2020,1581731928,172.24.1.34,51401,172.24.1.1,53,udp,dns,0.000136,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,14705.88235,1500000,0.5,0.5,0.5,0.5,6857,5.643940202,1925,1.365256386,2553,1.423355542,7584,10.66024409,81081,10.13336908,36,34.66987165,21.6,26.88196421,14.4,22.00545387,623,0.023685439,916271.2,1933.310363,0.5,0.5,1420.4,349.9863426,0,0,0,0,0,0,0,0,Normal,Normal,Normal
22/01/2020,1579655560,172.24.1.100,5353,224.0.0.251,5353,udp,dns,2.178651,232,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,344,0,0,FALSE,576,4,1.835998515,264.3837861,1,0,1,0,2759,3.761591286,998,0.437602559,1404,0.602547923,385,0.170719067,94455,3.785842707,12.1,6.594694838,0.2,0.4,11.9,6.518435395,262,14,918173.2,423.2788206,0.8,0.4,1727.2,297.221399,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/01/2020,1579144910,10.0.1.5,51945,131.236.3.92,53,udp,dns,0.000074,74,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,130,0,0,TRUE,204,2,27027.02703,2756756757,1,0,1,0,3163,4.059822779,4721,2.391302783,2489,0.926892119,202,0.152367976,89424,5.677288437,3.2,1.4,0.2,0.4,3,1.341640786,553,0.031953091,919817.2,1803.850149,1,0,1731.9,473.6149174,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579041898,172.24.1.80,31087,172.24.1.1,53,udp,dns,0.000318,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,6289.308176,641509434,0.5,0.5,0.5,0.5,3226,2.280798983,1.31,0.611604447,2143,0.66087896,1734,2.852420726,91587,3.808595673,28.8,21.29225211,19.2,21.79357704,9.6,1.2,729,0.04592385,920094,1800.129106,0.9,0.3,1492.8,271.9425675,0,0,0,0,0,0,0,0,Normal,Normal,Normal
26/02/2020,1582677583,192.168.2.10,47470,192.168.2.199,80,tcp,http,0.052505,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,9441,6.004963697,1454,0.878876556,3465,1.806605934,3479,8.201141933,82162,12.85530147,50619,78.71466476,40022,80.23139258,10597,11.61402949,736,0.012806248,916695.2,2465.097678,7.7,5.040833264,1465.4,318.3925879,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
25/02/2020,1582606879,192.168.2.10,48884,192.168.2.199,80,tcp,http,0.177357,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11,8244,6,824,TRUE,16900,17,95.85186939,95288.03487,0.647058824,0.352941176,0.922130178,0.077869822,7806,6.344016393,2442,1.479877022,4789,1.361223347,402,0.124161186,84558,8.355016218,12.6,4.963869458,4,4.837354649,8.6,1.113552873,305,15,911089.6,6389.945903,11989,4.197986303,1624.39,334.4202878,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
22/02/2020,1582353696,127.0.0.1,55338,127.0.0.1,1880,tcp,websocket,35.249946,41944,1475243,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,121,48244,157,1483415,FALSE,3048846,278,7.886536904,86492.21761,0.435251799,0.564748201,0.029581028,0.970418972,7449,7.976458425,1434,1.01739078,1911,1.072076956,0.15,0.16583124,89058,9.507836557,8.2,7.068238819,0.1,0.3,8.1,7.133722731,1129,63,915028.4,2001.975384,0.4,0.489897949,1265.2,299.3789572,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504254,172.24.1.233,50175,172.24.1.1,5683,udp,coap,1.103407,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,1.812567801,2088.078107,1,0,1,0,32689,8.119791192,3685,1.633396767,11356,2.525356212,3744,7.305656986,48527,10.60759355,18.7,8.1,7.5,7.5,11.2,6.273754857,944,0.025768197,920436.4,2175.836354,0.1,0.3,15412.1,1603.955202,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
8/01/2020,1578459189,172.24.1.33,59868,172.24.1.1,5683,udp,coap,0.009407,42,146,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,98,2,202,FALSE,488,4,425.2152652,51876.26236,0.5,0.5,0.286885246,0.713114754,3372,3.738354718,1548,1.015734217,2079,1.053066475,3071,7.239246439,89931,9.866099989,11.7,5.640035461,0,0,11.7,5.640035461,0.31,0.017320508,913574.4,1089.515415,1,0,1581.9,209.3009556,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
16/12/2019,1576461079,172.24.1.80,4421,172.24.1.1,53,udp,dns,0.000054,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3528,5.609418508,2823,2.249369023,2208,1.055175815,484,0.369680944,90959,8.516070044,9.6,2.289104628,0.1,0.3,9.5,2.291287847,617,0.071561163,913636.4,899.6967489,4.4,8.027452896,1641.3,453.5425118,0,0,0,0,0,0,0,0,Normal,Normal,Normal
5/02/2020,1580856091,192.168.2.10,39916,192.168.10.150,443,tcp,https,0.000495,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,4040.40404,202020202,0.5,0.5,0.6,0.4,10602,9.919351592,1895,1.31809901,3082,1.6817479,16.33,24.18863824,68092,26.83577754,20.1,18.81727929,6.6,8.697125962,13.5,14.60308187,1039,0.041097445,915062.4,3526.922829,0.2,0.6,1132.1,194.1105098,0,0,0,0,0,0,0,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
16/12/2019,1576632021,192.168.10.155,43808,192.168.2.10,80,tcp,http,7.730373,6687,91283,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,54,9503,83,95607,FALSE,203080,137,17.72230137,26270.40118,0.394160584,0.605839416,0.079722277,0.920277723,5304,4.910307933,2669,1.764910479,2518,1.334749415,326,0.664818772,89185,7.793605392,3.6,0.916515139,0.2,0.4,3.4,0.916515139,673,0.306236836,914217.2,963.7793108,0.7,0.640312424,1314.1,326.8768728,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504279,172.24.1.233,34827,172.24.1.1,5683,udp,coap,41.544531,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.048141114,55.45856325,1,0,1,0,26502,4.006955952,1162,0.578460025,9795,1.920886514,104,0.127451952,62438,5.113430942,4.2,3.6,1.2,3.6,3,0,1.5,0.02,917603.2,2648.032507,0,0,15335.7,2619.525035,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
22/02/2020,1582351145,192.168.10.153,53664,192.168.2.10,80,tcp,http,0.055331,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3629,5.812150119,1646,1.260009524,2.28,1.144290173,0.1,0.122474487,92344,7.831348798,6,7.09929574,0,0,6,7.09929574,1127,0.026851443,923218,1482.894737,0.7,0.458257569,1113.3,73.71031135,0,0,0,0,0,0,1,0,Normal,Normal,Normal
10/02/2020,1581302288,172.24.1.80,14224,172.24.1.1,53,udp,dns,0.000244,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,8196.721311,836065.5738,0.5,0.5,0.5,0.5,6567,6.109692382,3142,2.151784376,3113,1.868015257,2654,5.882334911,84526,9.011720368,22.8,15.90471628,13.3,15.49225613,9.5,11.13777357,1.01,0,919950,1839.920216,0.7,0.781024968,1725.8,381.4325104,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582530216,10.0.1.5,43482,131.236.3.92,53,udp,dns,0.000074,112,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,168,0,0,TRUE,280,2,27027.02703,3783783784,1,0,1,0,3511,4.319859836,1524,0.888776687,2687,1.252126591,152,0.124161186,92129,6.158281335,7.4,2.690724809,0.1,0.3,7.3,2.83019434,1046,0.062481997,917034.4,1842.050336,1,0,1277.7,222.63515,0,0,0,0,0,0,0,0,Normal,Normal,Normal
9/01/2020,1578542259,192.168.2.199,38027,192.168.2.10,80,tcp,http,0.01385,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,9037,6.464736731,6.01,3.442141775,4707,2.164634149,384,0.415889408,79.86,10.07452133,15.9,15.84581964,12.6,16.03870319,3.3,0.9,746,0.059699246,912739.6,2037.511777,17,8.438009244,2372.7,429.9723363,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
24/02/2020,1582503864,172.24.1.233,33757,172.24.1.1,5683,udp,coap,0.539136,562,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,1,100,FALSE,1324,2,3.709639126,2455.781102,0.5,0.5,0.870090634,0.129909366,25809,5.060145156,1453,1.087437814,10201,2.687889321,1808,4.664737506,60731,7.733660776,15.6,34.84594668,12.6,34.84594668,3,0,2201,0.054671748,916337.2,1888.191558,0,0,14979.2,2450.382044,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
24/02/2020,1582503980,172.24.1.244,54162,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,33.27,6.805956215,1619,1.280620553,11305,2.12137809,284,0.138578498,53525,9.07240569,12.7,5.745432969,2.2,3.544009029,10.5,5.20096145,2242,0.040447497,918275.2,1601.243317,0,0,12149.7,786.0058588,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
21/01/2020,1579563076,172.24.1.34,59055,172.24.1.1,53,udp,dns,0.000216,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,11956,7.106365034,1719,1.303928296,3185,1.878223895,405,0.584076194,82733,9.91479909,20.1,22.87553278,13.2,16.66613332,6.9,8.055432949,0.91,0.04,909469.2,2622.692998,1.1,0.7,1317.4,271.0620593,0,0,1,1,1,1,0,1,Normal,Normal,Normal
10/02/2020,1581302066,10.0.1.5,46832,131.236.3.92,53,udp,dns,0.000005,108,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,164,0,0,TRUE,272,2,400000,54400000,1,0,1,0,5593,5.945874284,1821,1.48818984,2283,1.441777029,483,0.212322867,89819,8.435905938,20.4,9.488940931,10.6,9.881295462,9.8,1.2489996,468,0.025612497,918109.2,3454.399189,0.7,0.458257569,1299.1,186.2763807,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582503784,172.24.1.244,60766,172.24.1.1,5683,udp,coap,101.865238,2248,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,2360,1,100,FALSE,4780,5,0.049084458,46.92474188,0.8,0.2,0.964016736,0.035983264,30835,8.434171269,1939,1.755718941,12.97,3.35755268,52,104,54206,12.85435195,5.8,5.325410782,0.8,1.077032961,5,5.07937004,1684,0.094572723,915256.8,3144.512325,0,0,15654,2083.38873,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
5/02/2020,1580874856,172.24.1.80,19058,172.24.1.1,53,udp,dns,0.000147,74,74,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,130,2,130,FALSE,408,4,27210.88435,2775510204,0.5,0.5,0.5,0.5,7154,8.686959422,1871,1.395123292,2072,1.104181145,403,0.122967475,88502,10.49805582,13.5,9.287087811,0.1,0.3,13.4,9.329523032,0.91,0.03,918001.2,950.4660751,1,0.774596669,1536.5,398.8133022,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576630843,127.0.0.1,39288,127.0.0.1,1880,tcp,websocket,103.690809,1195,887,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,8,1619,7,1247,FALSE,4948,15,0.144660845,47.71879058,0.533333333,0.466666667,0.568714632,0.431285368,5496,6.88595411,2051,1.868568704,2984,1.519843413,2232,4.871202726,87236,13.85644991,8.1,4.763402146,0,0,8.1,4.763402146,362,14,902031.2,12696.9804,0.6,0.489897949,1324.9,346.1625196,0,0,0,0,0,0,1,0,Normal,Normal,Normal
